,OperatingExpenses,SellingGeneralAndAdministrativeExpense,NetIncomeLoss,Assets,AssetsCurrent,AssetsNoncurrent
June 2008,2157.3333333333335,,248059.5,,,
September 2008,2157.3333333333335,,248059.5,,,
December 2008,2157.3333333333335,,248059.5,,,
March 2009,2157.3333333333335,,248059.5,,,
June 2009,2157.3333333333335,,248059.5,,,
September 2009,2157.3333333333335,,248059.5,,,
December 2009,2157.3333333333335,,248059.5,,,
March 2010,2157.3333333333335,,248059.5,,,
June 2010,1715.0,707505.5,-60.0,,,
September 2010,1715.0,707505.5,-3870.0,,,
December 2010,2138.0,707505.5,2138.0,,,
March 2011,2157.3333333333335,707505.5,-2007054.0,9917240.0,3466626.0,6450614.0
June 2011,3242.0,695905.25,-7345.0,1478.0,1478.0,
September 2011,3242.0,695905.25,-1556921.0,3728.0,3728.0,
December 2011,8425.0,695905.25,-176079.0,1093.0,1093.0,
