,OperatingExpenses,ResearchAndDevelopmentExpense,NetIncomeLoss,Assets,AssetsCurrent
September 2012,205611.0,0.0,61703.0,,
December 2012,216615.0,43456.0,-7720.0,,
March 2013,178054.0,1250.0,-10068.0,,
June 2013,201017.0,0.0,-3680.0,,
September 2013,377147.0,31617.0,-228696.0,,
December 2013,1100826.0,0.0,-997279.0,,
March 2014,647544.0,616.0,-327354.0,,
June 2014,539111.0,0.0,-618913.0,,
September 2014,290132.0,0.0,-39156.0,,
December 2014,879186.0,93.0,-944008.0,,
March 2015,338528.0,0.0,-138059.0,,
June 2015,217093.0,2000.0,-96256.0,,
September 2015,553698.0,,-873802.0,,
