,OperatingExpenses,SellingGeneralAndAdministrativeExpense,NetIncomeLoss,Assets,AssetsCurrent
March 2010,262.0,,-1767.0,,
June 2010,8826.0,,-9761.0,,
September 2010,1269.0,,-2314.0,,
December 2010,5135.0,,-6245.0,0.0,0.0
March 2011,104.0,,-1186.0,,
June 2011,11482.0,,-12945.0,0.0,0.0
September 2011,2906.0,,-4399.0,0.0,0.0
December 2011,-502.0,,-501.0,0.0,0.0
March 2012,1748.0,,-3334.0,0.0,0.0
June 2012,7589.0,,-9364.0,0.0,0.0
September 2012,4321.0,,-6173.0,0.0,0.0
December 2012,4151.0,,-6229.0,0.0,0.0
March 2013,6692.0,,-8847.0,0.0,0.0
June 2013,3504.0,,-5938.0,0.0,0.0
September 2013,3709.0,,-6324.0,0.0,0.0
December 2013,2767.0,,-5502.0,0.0,0.0
March 2014,7419.0,0.0,-10418.0,0.0,0.0
June 2014,3038.0,1985.0,-6196.0,0.0,0.0
September 2014,2970.0,18085.0,-18085.0,0.0,0.0
December 2014,2837.0,132889.0,8927.0,0.0,0.0
March 2015,10822.0,363566.0,-104585.0,,
