,OperatingExpenses,ResearchAndDevelopmentExpense,SellingGeneralAndAdministrativeExpense,NetIncomeLoss,Assets,AssetsCurrent
March 2016,5489225.0,1341500.0,9637061.0,-2466667.0,84714000.0,62806455.0
June 2016,10047201.0,1341500.0,10047201.0,-2544000.0,85946384.0,65594145.0
September 2016,7866009.0,1341500.0,7866009.0,-1263769.0,76471515.0,57263107.0
December 2016,7635653.0,1341500.0,7635653.0,-1839000.0,73177016.0,55373093.0
March 2017,7424893.0,909750.0,7037255.0,-1515512.0,70509866.0,53641962.0
June 2017,10077428.0,909750.0,7318047.0,-4091000.0,67642000.0,53154433.0
September 2017,7957554.0,909750.0,7161323.0,-4522015.0,61261000.0,48276813.0
December 2017,7141193.0,909750.0,7182513.0,-1697000.0,58146261.0,45466418.0
March 2018,7152840.0,946500.0,7152840.0,-1859845.0,57735514.0,45449669.0
June 2018,6707289.0,946500.0,6707289.0,-2641510.0,54938744.0,42916858.0
September 2018,6842348.0,946500.0,6842348.0,-1544732.0,52256280.0,40657890.0
December 2018,7162890.0,946500.0,6799214.0,-745000.0,53321164.0,42335092.0
March 2019,6246330.0,900000.0,5447595.0,239000.0,52191121.0,40934261.0
June 2019,5369869.0,900000.0,5972100.0,2773178.0,54075694.0,44026337.0
September 2019,6108756.0,900000.0,6108756.0,1737000.0,57707450.0,47989485.0
December 2019,4451643.0,900000.0,4648147.0,1720000.0,59150712.0,49401810.0
March 2020,4960890.0,702000.0,4960890.0,1504633.0,56839000.0,48192240.0
June 2020,5126253.0,702000.0,4731887.0,-1936000.0,57351000.0,43871833.0
September 2020,2137217.0,702000.0,1959583.0,262365.0,55716996.0,36256160.0
December 2020,7679418.0,702000.0,7566562.0,-3000.0,55556325.0,35758253.0
March 2021,6363154.0,,5219731.0,-1068409.0,53108238.0,33663201.0
June 2021,6268434.0,,4989608.0,-1939487.0,51997332.0,34126256.0
September 2021,2583203.0,,1687930.0,8608319.0,56962123.0,41471009.0
December 2021,-4609364.0,,-4769899.0,-2626776.0,2799236.0,6527895.0
March 2022,1623240.0,,297272.0,-1883634.0,59791971.0,22466679.0
June 2022,4473164.0,,3233548.0,1442652.0,58633576.0,22262780.0
