,OperatingExpenses,ResearchAndDevelopmentExpense,NetIncomeLoss,Assets,AssetsCurrent,AssetsNoncurrent
June 2016,45.0,0.0,10038.0,0.0,0.0,
September 2016,1710.0,0.0,-11179.0,0.0,0.0,
December 2016,5812.0,0.0,-7736.0,0.0,0.0,
March 2017,21851.0,0.0,-7505.0,0.0,0.0,0.0
June 2017,37482.0,0.0,-38742.0,1372400.0,,
September 2017,176303.0,83408.0,-176002.0,4780540.0,4770411.0,10129.0
December 2017,260860.0,171045.0,-258772.0,4532965.0,4512961.0,20004.0
March 2018,191519.0,78189.0,-185730.0,4334452.0,4313480.0,20972.0
June 2018,255190.0,135789.0,-249566.0,4086074.0,4060327.0,25747.0
September 2018,548998.0,367550.0,-543774.0,3738648.0,3688128.0,50520.0
December 2018,750560.0,504787.0,-739205.0,7227090.0,7159698.0,67392.0
March 2019,1022551.0,874219.0,-1006953.0,6652986.0,6569358.0,83628.0
June 2019,1138240.0,703783.0,-1122198.0,5799761.0,5716128.0,83633.0
September 2019,1157341.0,633241.0,-1147566.0,4885668.0,4793458.0,
December 2019,1135848.0,608019.0,-1133517.0,3883011.0,3772609.0,
March 2020,1916593.0,1089109.0,-1917592.0,3858551.0,3186293.0,672258.0
June 2020,1874212.0,970815.0,-1874157.0,3820122.0,3179509.0,640613.0
September 2020,1859178.0,1092665.0,-1860729.0,2199398.0,1522072.0,677326.0
December 2020,1870567.0,1086669.0,-1870545.0,1291526.0,644738.0,646788.0
March 2021,1732758.0,933154.0,-1772545.0,2248171.0,1649089.0,599082.0
June 2021,3373587.0,1788131.0,-4835091.0,4042313.0,3466430.0,575883.0
September 2021,3694412.0,2105380.0,-4381757.0,1374838.0,844661.0,530177.0
December 2021,3831064.0,1849399.0,-4841307.0,751839.0,268651.0,483188.0
March 2022,4027339.0,1986330.0,-4574606.0,9846446.0,9389794.0,456652.0
June 2022,3499090.0,2221984.0,-3498791.0,14441401.0,13959089.0,482312.0
