,OperatingExpenses,NetIncomeLoss,Assets
March 2009,36005500.0,-11196250.0,
June 2009,36005500.0,-11196250.0,
September 2009,36005500.0,-11196250.0,
December 2009,36005500.0,-11196250.0,
March 2010,31770000.0,-6514000.0,
June 2010,50469000.0,7508000.0,
September 2010,40737000.0,-845000.0,
December 2010,60826000.0,-20851000.0,2999207000.0
March 2011,53012000.0,-8436000.0,
June 2011,53463000.0,-9588000.0,2874915000.0
September 2011,52425000.0,-5783000.0,2814100000.0
December 2011,66012000.0,-33873000.0,2670419000.0
March 2012,40388000.0,-8490000.0,2698198000.0
June 2012,38900000.0,-8871000.0,
September 2012,38812000.0,9264000.0,2726915000.0
December 2012,60221000.0,-14164000.0,2659254000.0
March 2013,38199000.0,-5367000.0,2598544000.0
June 2013,37512000.0,17128000.0,2311594000.0
September 2013,41831000.0,42074000.0,2239317000.0
December 2013,44985000.0,-1367000.0,2305409000.0
March 2014,42259000.0,27438000.0,2161472000.0
June 2014,41239000.0,3486000.0,2119823000.0
September 2014,51258000.0,-7039000.0,2148173000.0
December 2014,42971000.0,5303000.0,2148133000.0
March 2015,44803000.0,123583000.0,1850526000.0
June 2015,41168000.0,70000.0,1877340000.0
September 2015,49406000.0,-128000.0,1890820000.0
