,OperatingExpenses,NetIncomeLoss,Assets,AssetsCurrent
March 2009,30250000.0,39250000.0,,
June 2009,30250000.0,39250000.0,,
September 2009,30250000.0,39250000.0,,
December 2009,30250000.0,39250000.0,,
March 2010,38500000.0,54000000.0,,
June 2010,38500000.0,34000000.0,,
September 2010,38500000.0,10000000.0,,
December 2010,38500000.0,45000000.0,1542000000.0,35000000.0
March 2011,36000000.0,48000000.0,,
June 2011,38000000.0,29000000.0,1534000000.0,42000000.0
September 2011,34000000.0,28000000.0,1538000000.0,73000000.0
December 2011,36000000.0,39000000.0,1555000000.0,40000000.0
March 2012,29000000.0,48000000.0,1579000000.0,39000000.0
June 2012,38000000.0,24000000.0,1526000000.0,50000000.0
September 2012,26000000.0,34000000.0,1519000000.0,52000000.0
