,OperatingExpenses,ResearchAndDevelopmentExpense,SellingGeneralAndAdministrativeExpense,NetIncomeLoss,Assets,AssetsCurrent
March 2017,541451.0,,496111.0,-392107.0,,
June 2017,1400393.0,,1354906.0,-1793398.0,,
September 2017,2365009.0,,2319433.0,-2902925.0,,
December 2017,,,,,1209767.0,611202.0
March 2018,3203685.0,114161.0,2910797.0,-3361441.0,17060471.0,10863215.0
June 2018,3489749.0,63971.0,3341601.0,-3992250.0,14875528.0,8731801.0
September 2018,3499524.0,60299.0,3324874.0,-3328774.0,13022698.0,6915447.0
December 2018,-7962324.0,83838.0,-7346638.0,-8066698.0,5630156.0,4927718.0
March 2019,1949828.0,68982.0,644072.0,-1975706.0,5809559.0,5131239.0
June 2019,1824237.0,48330.0,945388.0,-1809649.0,4800298.0,4210715.0
September 2019,884877.0,297680.0,745827.0,-750009.0,3596464.0,3082783.0
December 2019,-2181782.0,-209992.0,141873.0,-367019.0,5257477.0,4816082.0
March 2020,773118.0,42634.0,773118.0,-1795153.0,4312799.0,3921967.0
June 2020,1134349.0,180605.0,,-1530857.0,11505960.0,9565052.0
September 2020,2451043.0,664145.0,,-2680726.0,33852646.0,31717496.0
December 2020,5581255.0,1033164.0,,-4756710.0,41961430.0,40084963.0
March 2021,5787274.0,1927561.0,,-5633833.0,97193229.0,95169776.0
June 2021,7772636.0,3042117.0,,-7663749.0,94235287.0,91983322.0
September 2021,11618233.0,4165732.0,,-12002075.0,85083223.0,82959865.0
December 2021,5859540.0,2314207.0,,-7779757.0,78127764.0,76150110.0
March 2022,4415151.0,872631.0,,-4578660.0,73065117.0,71123008.0
June 2022,4125723.0,1046797.0,,-5974448.0,66602339.0,64521095.0
