,SellingGeneralAndAdministrativeExpense,NetIncomeLoss,Assets,AssetsCurrent,AssetsNoncurrent
December 2015,36545750.0,16002000.0,7130274000.0,1476676000.0,
March 2016,36545750.0,21205000.0,7025105000.0,1460377000.0,
June 2016,36545750.0,-21200000.0,6976519000.0,1537672000.0,
September 2016,36545750.0,-72835000.0,6832019000.0,1572686000.0,5259333000.0
December 2016,37750500.0,-35063000.0,6677637000.0,1445283000.0,
March 2017,37750500.0,-48818000.0,6538184000.0,1363887000.0,
June 2017,37750500.0,-21799000.0,6513891000.0,1250388000.0,5263503000.0
September 2017,37750500.0,-22532000.0,6439988000.0,1235267000.0,
December 2017,46459000.0,500106000.0,6362096000.0,1166346000.0,
March 2018,48236000.0,-11879000.0,6261792000.0,1130983000.0,
June 2018,52310000.0,-8008000.0,6265872000.0,1133478000.0,
September 2018,53614000.0,2453000.0,6214867000.0,1115550000.0,
December 2018,54508000.0,18959000.0,6144341000.0,1042747000.0,
March 2019,43506000.0,60891000.0,6144562000.0,1048004000.0,
June 2019,46590000.0,-154683000.0,5897379000.0,1116238000.0,
September 2019,49812000.0,41177000.0,5839515000.0,1115086000.0,
December 2019,49808000.0,30605000.0,5841510000.0,1154644000.0,
March 2020,41978000.0,-420540000.0,5176754000.0,1120116000.0,
June 2020,43108000.0,-45599000.0,4962326000.0,990544000.0,
September 2020,32619000.0,-58963000.0,4829621000.0,963327000.0,
December 2020,39303000.0,-70431000.0,4726753000.0,952724000.0,
March 2021,39349000.0,-121003000.0,4588104000.0,978573000.0,
June 2021,41719000.0,-55555000.0,4495285000.0,983543000.0,
September 2021,51824000.0,-79161000.0,5034128000.0,1586566000.0,
December 2021,43715000.0,-51362000.0,4392254000.0,954694000.0,
March 2022,47051000.0,-4976000.0,4334350000.0,918496000.0,
June 2022,44933000.0,17752000.0,4322610000.0,946158000.0,
