,OperatingExpenses,NetIncomeLoss,Assets,AssetsCurrent
March 2018,867586.25,82269.0,680911.0,670911.0
June 2018,867586.25,20513.0,712174.0,702174.0
September 2018,867586.25,94249.0,,
December 2018,867586.25,-187993.0,2227587.0,1466077.0
March 2019,1186385.0,125229.0,3299481.0,1491391.0
June 2019,1186385.0,57981.0,3678065.0,1952270.0
September 2019,1186385.0,27565.0,5854523.0,4314815.0
December 2019,1186385.0,-495203.0,5571494.0,3802957.0
March 2020,2053496.0,180303.0,11473904.0,9794978.0
June 2020,2053496.0,-542587.0,11732283.0,10123366.0
September 2020,2053496.0,138391.0,11854010.0,10643254.0
December 2020,2053496.0,-2312158.0,9792702.0,9221298.0
March 2021,2027566.0,-651519.0,9693216.0,9155240.0
June 2021,3410979.0,-2578276.0,6896030.0,6536167.0
September 2021,2299856.5,-1301748.0,5514101.0,5189274.0
December 2021,2299856.5,-784340.0,5766164.0,4374244.0
March 2022,2304275.0,-960147.0,5840211.0,3597067.0
June 2022,2274020.0,-1083763.0,5672460.0,3347378.0
