,OperatingExpenses,ResearchAndDevelopmentExpense,SellingGeneralAndAdministrativeExpense,NetIncomeLoss,Assets,AssetsCurrent
March 2010,1840000.0,147000.0,,-409000.0,,
June 2010,2121000.0,274000.0,,-1143000.0,,
September 2010,1904000.0,273000.0,,-340000.0,,
December 2010,2125000.0,188000.0,,198000.0,34177000.0,18607000.0
March 2011,1791000.0,123000.0,,-324000.0,,
June 2011,2786000.0,313000.0,,-727000.0,34782000.0,19147000.0
September 2011,2131000.0,161000.0,,359000.0,36329000.0,20297000.0
December 2011,2157000.0,-20000.0,,-5196000.0,36231000.0,22347000.0
March 2012,1971000.0,25000.0,,334000.0,35950000.0,20947000.0
June 2012,2004000.0,10000.0,,761000.0,,
September 2012,1566000.0,0.0,,585000.0,37482000.0,21532000.0
December 2012,2163000.0,68000.0,,487000.0,38974000.0,22347000.0
March 2013,2378000.0,169000.0,,1653000.0,43034000.0,24812000.0
June 2013,2000000.0,75000.0,,1148000.0,44700000.0,26583000.0
September 2013,1788000.0,112000.0,,987000.0,45710000.0,27250000.0
December 2013,1839000.0,143000.0,,763000.0,45836000.0,26595000.0
March 2014,2342000.0,66000.0,,494000.0,46948000.0,26486000.0
June 2014,1877000.0,159000.0,,-1408000.0,44828000.0,24801000.0
September 2014,2682000.0,425000.0,,-2003000.0,43522000.0,22480000.0
December 2014,1989000.0,157000.0,,-1810000.0,43254000.0,21935000.0
March 2015,2008000.0,138000.0,,274000.0,43940000.0,22504000.0
June 2015,1839000.0,90000.0,,547000.0,43241000.0,22290000.0
September 2015,2345000.0,276000.0,,204000.0,42292000.0,21787000.0
December 2015,2739000.0,265000.0,,-3618000.0,38586000.0,19300000.0
March 2016,2745000.0,523000.0,,-2883000.0,36887000.0,17498000.0
June 2016,1594000.0,196000.0,,151000.0,37391000.0,18677000.0
September 2016,2198000.0,145000.0,,-2624000.0,36503000.0,17698000.0
December 2016,1848000.0,98000.0,,-1704000.0,35384000.0,16201000.0
March 2017,1809000.0,104000.0,,-2495000.0,33876000.0,14726000.0
June 2017,626000.0,78000.0,,-1059000.0,37214000.0,18634000.0
September 2017,1252000.0,55000.0,,-1040000.0,36686000.0,17849000.0
December 2017,3252000.0,43000.0,,2366000.0,35921000.0,16694000.0
March 2018,1848000.0,43000.0,1530000.0,-2964000.0,32683000.0,14791000.0
June 2018,567000.0,,1530000.0,-1938000.0,32003000.0,14764000.0
September 2018,1488000.0,,1607000.0,3589000.0,18144000.0,7796000.0
