,OperatingExpenses,NetIncomeLoss,Assets,AssetsCurrent,AssetsNoncurrent
March 2009,7096750000.0,-525500000.0,,,
June 2009,7096750000.0,-525500000.0,,,
September 2009,7096750000.0,-161000000.0,,,
December 2009,7096750000.0,-25000000.0,43539000000.0,7741000000.0,
March 2010,7048000000.0,-256000000.0,,,
June 2010,7048000000.0,467000000.0,,,
September 2010,7947000000.0,363000000.0,43153000000.0,7321000000.0,
December 2010,7495000000.0,19000000.0,43188000000.0,7307000000.0,
March 2011,7839000000.0,-318000000.0,43881000000.0,7993000000.0,
June 2011,8672000000.0,198000000.0,43878000000.0,8063000000.0,
September 2011,8956000000.0,549000000.0,43036000000.0,7329000000.0,
December 2011,7673000000.0,425000000.0,43499000000.0,7729000000.0,
March 2012,8031000000.0,124000000.0,44189000000.0,8299000000.0,
June 2012,9598000000.0,-168000000.0,44720000000.0,8457000000.0,
September 2012,8615000000.0,1047000000.0,44352000000.0,8163000000.0,
December 2012,8251000000.0,7000000.0,44550000000.0,8272000000.0,
March 2013,8278000000.0,7000000.0,45068000000.0,8641000000.0,
June 2013,8793000000.0,685000000.0,45772000000.0,8895000000.0,
September 2013,8927000000.0,1369000000.0,45997000000.0,8951000000.0,
December 2013,8375000000.0,8479000000.0,52252000000.0,9651000000.0,
March 2014,8296000000.0,213000000.0,52167000000.0,9746000000.0,
June 2014,9042000000.0,801000000.0,52191000000.0,10517000000.0,
September 2014,10343000000.0,357000000.0,51940000000.0,10995000000.0,
December 2014,10475000000.0,-712000000.0,54121000000.0,12465000000.0,
March 2015,7990000000.0,746000000.0,53643000000.0,12266000000.0,
June 2015,8233000000.0,1485000000.0,52781000000.0,11441000000.0,
September 2015,8894000000.0,1315000000.0,53646000000.0,11973000000.0,
December 2015,7785000000.0,980000000.0,53134000000.0,9056000000.0,
March 2016,7711000000.0,946000000.0,53342000000.0,9306000000.0,
June 2016,8024000000.0,1546000000.0,51634000000.0,7638000000.0,
September 2016,8514000000.0,1259000000.0,50948000000.0,7329000000.0,
December 2016,8205000000.0,622000000.0,51261000000.0,7451000000.0,
March 2017,8095000000.0,603000000.0,51459000000.0,6880000000.0,
June 2017,8765000000.0,1186000000.0,51815000000.0,7177000000.0,
September 2017,9238000000.0,1178000000.0,51928000000.0,7083000000.0,
December 2017,9074000000.0,572000000.0,53671000000.0,7844000000.0,45867000000.0
March 2018,9128000000.0,557000000.0,54078000000.0,7724000000.0,
June 2018,10091000000.0,1036000000.0,55796000000.0,7641000000.0,
September 2018,10308000000.0,1312000000.0,59923000000.0,6726000000.0,
December 2018,9647000000.0,1019000000.0,60266000000.0,6340000000.0,53926000000.0
March 2019,9452000000.0,730000000.0,61841000000.0,7196000000.0,54645000000.0
June 2019,10408000000.0,1443000000.0,62518000000.0,7134000000.0,55384000000.0
September 2019,10489000000.0,1495000000.0,63219000000.0,6944000000.0,56275000000.0
