,ResearchAndDevelopmentExpense,SellingGeneralAndAdministrativeExpense,NetIncomeLoss,Assets,AssetsCurrent
March 2013,15250750.0,61631000.0,58937000.0,3031860000.0,523333000.0
June 2013,15250750.0,52842000.0,61053000.0,3105098000.0,617516000.0
September 2013,15250750.0,59917000.0,55310000.0,3081589000.0,590095000.0
December 2013,15250750.0,64174000.0,47257000.0,3134537000.0,637035000.0
March 2014,17465000.0,67658000.0,80399000.0,3093818000.0,988860000.0
June 2014,17374000.0,71516000.0,107660000.0,3133235000.0,1006893000.0
September 2014,19021000.0,70833000.0,51714000.0,2880279000.0,758589000.0
December 2014,17235000.0,69345000.0,44340000.0,2894175000.0,770632000.0
March 2015,23189000.0,72465000.0,43827000.0,2896527000.0,788632000.0
June 2015,20807000.0,75556000.0,56017000.0,2875628000.0,776776000.0
September 2015,15548000.0,,64398000.0,3366791000.0,1286357000.0
December 2015,17776000.0,,59406000.0,3146987000.0,1063271000.0
March 2016,18928000.0,,60367000.0,2831634000.0,763811000.0
June 2016,18566000.0,,66957000.0,2790986000.0,737057000.0
September 2016,18750000.0,,65281000.0,3307084000.0,1262363000.0
December 2016,18960000.0,,68250000.0,3082578000.0,1055670000.0
March 2017,18970000.0,,72951000.0,3005138000.0,988651000.0
June 2017,18203000.0,,81266000.0,3090097000.0,1083438000.0
September 2017,17974000.0,,85153000.0,3154472000.0,1153081000.0
December 2017,20721000.0,,64602000.0,3275668000.0,1267129000.0
March 2018,20707000.0,,115092000.0,3344494000.0,1348357000.0
June 2018,19801000.0,,116829000.0,3785803000.0,1819491000.0
September 2018,20591000.0,,123832000.0,3806405000.0,1857346000.0
December 2018,20312000.0,,152132000.0,3387952000.0,1435089000.0
March 2019,23172000.0,,178192000.0,3295565000.0,1177926000.0
June 2019,23752000.0,,125690000.0,3425090000.0,1323082000.0
September 2019,24310000.0,,136983000.0,3479742000.0,1386088000.0
December 2019,27100000.0,,122783000.0,4204439000.0,2081777000.0
March 2020,26562000.0,,148125000.0,3911799000.0,1619773000.0
June 2020,22534000.0,,115123000.0,4187418000.0,1909871000.0
September 2020,24901000.0,,182358000.0,4111719000.0,1843092000.0
December 2020,27056000.0,,156216000.0,4198647000.0,1925598000.0
March 2021,24862000.0,,196819000.0,4565529000.0,2306639000.0
June 2021,27531000.0,,165423000.0,4791076000.0,2558543000.0
September 2021,28352000.0,,169876000.0,5142669000.0,1847351000.0
December 2021,30819000.0,,193865000.0,5506703000.0,2143410000.0
March 2022,28322000.0,,228423000.0,4691829000.0,1332421000.0
June 2022,23916000.0,,210587000.0,4833352000.0,1489081000.0
