,OperatingExpenses,NetIncomeLoss,Assets,AssetsCurrent,AssetsNoncurrent
March 2007,2109500000.0,98750000.0,,,
June 2007,2109500000.0,98750000.0,,,
September 2007,2109500000.0,98750000.0,,,
December 2007,2109500000.0,98750000.0,,,
March 2008,3027000000.0,111500000.0,,,
June 2008,2373000000.0,111500000.0,,,
September 2008,2178000000.0,111500000.0,,,
December 2008,2471000000.0,111500000.0,19676000000.0,3035000000.0,6345000000.0
March 2009,2481000000.0,67000000.0,,,
June 2009,1387000000.0,86000000.0,18717000000.0,1928000000.0,6265000000.0
September 2009,1289000000.0,114000000.0,18653000000.0,1995000000.0,6110000000.0
December 2009,2000000000.0,105000000.0,19773000000.0,2904000000.0,6081000000.0
March 2010,2666000000.0,114000000.0,19351000000.0,2384000000.0,6039000000.0
June 2010,1493000000.0,81000000.0,19521000000.0,2352000000.0,5952000000.0
September 2010,1581000000.0,123000000.0,19399000000.0,2143000000.0,5836000000.0
December 2010,1796000000.0,124000000.0,20111000000.0,2582000000.0,5797000000.0
March 2011,2223000000.0,148000000.0,19594000000.0,2014000000.0,5723000000.0
June 2011,1534000000.0,119000000.0,19677000000.0,2042000000.0,5654000000.0
September 2011,1524000000.0,973000000.0,20951000000.0,1982000000.0,6811000000.0
December 2011,1871000000.0,117000000.0,21703000000.0,2337000000.0,6964000000.0
March 2012,1746000000.0,147000000.0,22351000000.0,2968000000.0,6871000000.0
June 2012,1223000000.0,126000000.0,22475000000.0,2955000000.0,6781000000.0
September 2012,1617000000.0,10000000.0,22477000000.0,2752000000.0,6388000000.0
December 2012,1828000000.0,134000000.0,22871000000.0,2874000000.0,6400000000.0
March 2013,2056000000.0,147000000.0,22370000000.0,2363000000.0,6299000000.0
June 2013,1671000000.0,-100000000.0,21658000000.0,2480000000.0,9994000000.0
September 2013,1396000000.0,151000000.0,21575000000.0,2319000000.0,9870000000.0
December 2013,1973000000.0,113000000.0,21870000000.0,2658000000.0,9619000000.0
March 2014,2868000000.0,185000000.0,22264000000.0,2955000000.0,9546000000.0
June 2014,1698000000.0,107000000.0,21920000000.0,2529000000.0,9412000000.0
