,OperatingExpenses,SellingGeneralAndAdministrativeExpense,NetIncomeLoss,Assets,AssetsCurrent
March 2009,2426750.0,63988000.0,-5270250.0,,
June 2009,2426750.0,63988000.0,-5270250.0,,
September 2009,2426750.0,63988000.0,-5270250.0,,
December 2009,2426750.0,63988000.0,-5270250.0,,
March 2010,2153750.0,66408000.0,-6508000.0,,
June 2010,2153750.0,66779000.0,3393000.0,,
September 2010,2153750.0,66010000.0,2517000.0,,
December 2010,2153750.0,63135000.0,-3605000.0,291062000.0,147089000.0
March 2011,2126500.0,62631000.0,-3193000.0,,
June 2011,2126500.0,62994000.0,-1970000.0,289175000.0,140203000.0
September 2011,2126500.0,63217000.0,-2055000.0,281713000.0,131443000.0
December 2011,2126500.0,64178000.0,-7541000.0,277044000.0,125751000.0
