,OperatingExpenses,NetIncomeLoss,Assets
March 2010,3008000.0,992000.0,
June 2010,3014000.0,1831000.0,
September 2010,2907000.0,1031000.0,
December 2010,2644000.0,1359000.0,46699000.0
March 2011,2433000.0,1254000.0,
June 2011,2397000.0,1623000.0,43208000.0
September 2011,2462000.0,1115000.0,41293000.0
December 2011,2190000.0,1379000.0,39442000.0
March 2012,1994000.0,1633000.0,38255000.0
June 2012,2007000.0,1136000.0,36400000.0
September 2012,1898000.0,1498000.0,34761000.0
December 2012,1832000.0,1295000.0,33191000.0
March 2013,1599000.0,974000.0,31087000.0
June 2013,1406000.0,1517000.0,29397000.0
September 2013,1280000.0,1572000.0,27953000.0
December 2013,982000.0,1163000.0,25979000.0
March 2014,984000.0,2067000.0,24920000.0
June 2014,923000.0,1040000.0,23426000.0
September 2014,925000.0,1293000.0,22281000.0
December 2014,985000.0,970000.0,20971000.0
March 2015,859000.0,857000.0,19193000.0
June 2015,771000.0,833000.0,17447000.0
