,OperatingExpenses,NetIncomeLoss,Assets,AssetsCurrent,AssetsNoncurrent
March 2014,3065500.0,424000.0,39803000.0,3306000.0,
June 2014,3065500.0,377000.0,39658000.0,3160000.0,
September 2014,2917000.0,425000.0,39091000.0,2587000.0,
December 2014,,-2014000.0,37029000.0,2095000.0,
March 2015,2488000.0,-515000.0,36475000.0,1734000.0,
June 2015,2012000.0,-76000.0,36110000.0,1975000.0,
September 2015,9549000.0,-4963000.0,31196000.0,1551000.0,
December 2015,9446000.0,-19167000.0,12003000.0,1382000.0,
March 2016,2316000.0,-1404000.0,11370000.0,1422000.0,
June 2016,2884000.0,-1627000.0,9720000.0,1518000.0,
September 2016,2123000.0,-908000.0,8638000.0,1325000.0,
December 2016,1447000.0,-260000.0,8562000.0,1614000.0,
March 2017,1541000.0,-213000.0,8323000.0,1616000.0,
June 2017,1364000.0,-178000.0,8068000.0,1467000.0,
September 2017,1483000.0,-315000.0,7967000.0,1569000.0,
December 2017,1640000.0,132000.0,8105000.0,1498000.0,
March 2018,1249000.0,1243000.0,9408000.0,4341000.0,
June 2018,1378000.0,109000.0,9718000.0,4598000.0,
September 2018,1369000.0,298000.0,10098000.0,4916000.0,
December 2018,1635000.0,-81000.0,9484000.0,4347000.0,
March 2019,1309000.0,-96000.0,9525000.0,4481000.0,
June 2019,1377000.0,9000.0,9338000.0,4484000.0,
September 2019,1396000.0,-182000.0,9182000.0,4510000.0,
December 2019,1334000.0,-167000.0,8922000.0,4278000.0,
March 2020,1490000.0,-527000.0,8329000.0,3986000.0,
June 2020,1116000.0,-27984000.0,7853000.0,3602000.0,
September 2020,1577000.0,-813000.0,7377000.0,3269000.0,318578000.0
December 2020,2672000.0,-7941000.0,5371000.0,2328000.0,
