,OperatingExpenses,ResearchAndDevelopmentExpense,SellingGeneralAndAdministrativeExpense,NetIncomeLoss,Assets,AssetsCurrent,AssetsNoncurrent
March 2014,3710250.0,332000.0,1201000.0,-9811000.0,32508000.0,19377000.0,
June 2014,3710250.0,318000.0,1599000.0,251000.0,31599000.0,18104000.0,
September 2014,3710250.0,368000.0,2123000.0,-2734000.0,31291000.0,16390000.0,
December 2014,3710250.0,398000.0,1763000.0,-5454000.0,24833000.0,15365000.0,
March 2015,4885750.0,446000.0,2217000.0,-876000.0,34588000.0,25060000.0,
June 2015,4885750.0,505000.0,2002000.0,-1497000.0,34128000.0,24544000.0,
September 2015,4885750.0,583000.0,2103000.0,-1587000.0,33122000.0,23693000.0,
December 2015,4885750.0,626000.0,2095000.0,-1410000.0,31448000.0,22042000.0,
March 2016,5316000.0,668000.0,2191000.0,-1944000.0,29745000.0,20530000.0,
June 2016,5210000.0,592000.0,2022000.0,-519000.0,29590000.0,20560000.0,
September 2016,5306000.0,682000.0,2141000.0,-964000.0,29148000.0,20471000.0,
December 2016,676000.0,676000.0,2211000.0,-523000.0,35110000.0,26539000.0,
March 2017,5963000.0,709000.0,2404000.0,-1685000.0,33092000.0,24627000.0,
June 2017,6348000.0,696000.0,2929000.0,-1308000.0,32556000.0,24120000.0,
September 2017,4746000.0,610000.0,2617000.0,-1245000.0,30699000.0,22236000.0,
December 2017,7969000.0,440000.0,739000.0,-824000.0,30988000.0,22547000.0,
March 2018,5854000.0,562000.0,2670000.0,-935000.0,30112000.0,21735000.0,
June 2018,6544000.0,763000.0,2929000.0,-272000.0,30654000.0,22228000.0,
September 2018,5317000.0,613000.0,1898000.0,68469000.0,113114000.0,106887000.0,
December 2018,6678000.0,611000.0,1941000.0,-76756000.0,95610000.0,89517000.0,
March 2019,9293000.0,810000.0,2957000.0,-4681000.0,91856000.0,85316000.0,
June 2019,8937000.0,888000.0,3083000.0,-4338000.0,88883000.0,81957000.0,
September 2019,9714000.0,1016000.0,3836000.0,-4370000.0,86943000.0,78905000.0,
December 2019,12019000.0,1017000.0,3824000.0,-6317000.0,84745000.0,76733000.0,
March 2020,10476000.0,980000.0,3796000.0,-1951000.0,82115000.0,74169000.0,
June 2020,8261000.0,975000.0,2189000.0,-4690000.0,77827000.0,69841000.0,
September 2020,9096000.0,1047000.0,2706000.0,-3728000.0,75415000.0,67664000.0,
December 2020,9754000.0,918000.0,2996000.0,-1527000.0,74111000.0,66089000.0,
March 2021,10605000.0,1115000.0,3724000.0,-4901000.0,71096000.0,63042000.0,
June 2021,11577000.0,1084000.0,4261000.0,-4046000.0,69597000.0,61582000.0,
September 2021,12024000.0,1175000.0,4611000.0,-4222000.0,67769000.0,59876000.0,
December 2021,13843000.0,947000.0,6021000.0,-2003000.0,68721000.0,60737000.0,
March 2022,14090000.0,1158000.0,5465000.0,-5945000.0,62997000.0,54811000.0,
June 2022,12890000.0,1070000.0,4539000.0,-5426000.0,59471000.0,50525000.0,
