,OperatingExpenses,ResearchAndDevelopmentExpense,NetIncomeLoss,Assets,AssetsCurrent
March 2012,1411000.0,296500.0,-20707500.0,,
June 2012,1411000.0,296500.0,-20707500.0,,
September 2012,1411000.0,195000.0,19470000.0,,
December 2012,1411000.0,163000.0,2559000.0,6039000.0,948000.0
March 2013,830750.0,212000.0,9038000.0,,
June 2013,830750.0,172000.0,637000.0,,
September 2013,830750.0,123000.0,5109000.0,5624000.0,902000.0
December 2013,830750.0,210000.0,13678000.0,5305000.0,669000.0
March 2014,1557500.0,177000.0,242590000.0,5326000.0,740000.0
June 2014,1557500.0,145000.0,3573000.0,4796000.0,280000.0
September 2014,1557500.0,80000.0,-1088000.0,4891000.0,435000.0
December 2014,1557500.0,-12000.0,-247542000.0,1284000.0,321000.0
