,OperatingExpenses,ResearchAndDevelopmentExpense,NetIncomeLoss,Assets,AssetsCurrent,AssetsNoncurrent
June 2013,891000.0,61000.0,-7000.0,4933851.0,4521255.0,161254.0
September 2013,809000.0,85000.0,-541000.0,4344977.0,3855485.0,157483.0
December 2013,1730000.0,53000.0,302000.0,5204000.0,4714000.0,155000.0
March 2014,1219000.0,-104000.0,-2160000.0,4544000.0,4099000.0,147000.0
June 2014,1175000.0,82000.0,-857000.0,3925000.0,3495000.0,147000.0
September 2014,1105000.0,115000.0,-507000.0,8666000.0,7953000.0,158000.0
December 2014,2431000.0,83000.0,1180000.0,12272000.0,11520000.0,158000.0
March 2015,1661000.0,109000.0,-7000.0,5974000.0,5291000.0,
June 2015,1438000.0,131000.0,-1221000.0,4650000.0,3939000.0,
September 2015,1372000.0,143000.0,-1166000.0,9335000.0,8425000.0,
December 2015,3619000.0,92000.0,2278000.0,15040000.0,14171000.0,
March 2016,1864000.0,114000.0,-444000.0,7348000.0,6570000.0,
June 2016,1497000.0,101000.0,-1127000.0,5362000.0,4721000.0,
September 2016,1318000.0,114000.0,-1128000.0,9385000.0,8732000.0,
December 2016,4213000.0,131000.0,-639000.0,57777000.0,57194000.0,
March 2017,1883000.0,46000.0,296000.0,15514000.0,14993000.0,
June 2017,1550000.0,91000.0,-689000.0,14254000.0,13780000.0,
September 2017,1791000.0,141000.0,-121000.0,17682000.0,17259000.0,
December 2017,5516000.0,186000.0,391000.0,19323000.0,18621000.0,
March 2018,2291000.0,140000.0,-23000.0,18167000.0,17614000.0,
June 2018,2087000.0,160000.0,-634000.0,16783000.0,16303000.0,
September 2018,2658000.0,130000.0,647000.0,24289000.0,23438000.0,
December 2018,4546000.0,76000.0,-707000.0,24429000.0,23341000.0,
March 2019,2674000.0,224000.0,403000.0,17040000.0,15995000.0,
June 2019,2508000.0,210000.0,-1058000.0,16421000.0,14022000.0,
September 2019,2538000.0,276000.0,-1126000.0,20938000.0,18289000.0,
December 2019,5318000.0,308000.0,1066000.0,23358000.0,20662000.0,
March 2020,3357000.0,83000.0,1175000.0,22047000.0,18920000.0,
June 2020,4690000.0,301000.0,2648000.0,26601000.0,23534000.0,
September 2020,4588000.0,294000.0,1266000.0,31114000.0,27060000.0,
December 2020,11065000.0,454000.0,4558000.0,47758000.0,43858000.0,
