,OperatingExpenses,NetIncomeLoss,Assets
March 2017,501658250.0,83538000.0,12329548000.0
June 2017,501658250.0,78651000.0,12579571000.0
September 2017,501658250.0,12435000.0,21232498000.0
December 2017,501658250.0,73635000.0,21404345000.0
March 2018,624172750.0,106627000.0,21581917000.0
June 2018,624172750.0,85463000.0,21411423000.0
September 2018,624172750.0,87597000.0,21462110000.0
December 2018,624172750.0,51559000.0,23766695000.0
March 2019,672972000.0,116812000.0,23342067000.0
June 2019,651825000.0,60168000.0,23430091000.0
September 2019,641699000.0,66497000.0,23172765000.0
December 2019,648530000.0,336284000.0,23068131000.0
March 2020,723288000.0,224014000.0,33113300000.0
June 2020,840184000.0,74831000.0,33862638000.0
September 2020,880265000.0,-138000.0,35435333000.0
December 2020,902346000.0,57691000.0,36076291000.0
March 2021,897872000.0,385920000.0,35542491000.0
June 2021,907560000.0,121254000.0,36151220000.0
September 2021,948771000.0,134275000.0,35847646000.0
December 2021,979670000.0,1067810000.0,36369560000.0
March 2022,986087000.0,73281000.0,36680542000.0
June 2022,968950000.0,63427000.0,35956057000.0
